"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","p_adj"
"GO:0005365",0.528407946044328,1.00000000000002,1,1,"myo-inositol transmembrane transporter activity","MF",1
"GO:0005367",0.528407946044328,1.00000000000002,1,1,"myo-inositol:sodium symporter activity","MF",1
"GO:0005402",0.528407946044328,1.00000000000002,1,1,"carbohydrate:monoatomic cation symporter activity","MF",1
"GO:0005412",0.528407946044328,1.00000000000002,1,1,"glucose:sodium symporter activity","MF",1
"GO:0015146",0.528407946044328,1.00000000000002,1,1,"pentose transmembrane transporter activity","MF",1
"GO:0015150",0.528407946044328,1.00000000000002,1,1,"fucose transmembrane transporter activity","MF",1
"GO:0015166",0.528407946044328,1.00000000000002,1,1,"polyol transmembrane transporter activity","MF",1
"GO:0015370",0.528407946044328,1.00000000000002,1,1,"solute:sodium symporter activity","MF",1
"GO:0032452",0.528407946044329,1.00000000000001,1,1,"histone demethylase activity","MF",1
"GO:0071558",0.528407946044329,1.00000000000001,1,1,"histone H3K27me2/H3K27me3 demethylase activity","MF",1
"GO:0140457",0.528407946044329,1.00000000000001,1,1,"protein demethylase activity","MF",1
"GO:0141052",0.528407946044329,1.00000000000001,1,1,"histone H3 demethylase activity","MF",1
"GO:0030169",0.528407946044363,1.00000000000001,1,1,"low-density lipoprotein particle binding","MF",1
"GO:0042923",0.528407946044363,1.00000000000001,1,1,"neuropeptide binding","MF",1
"GO:0005003",0.528407946044366,0.999999999999997,1,1,"ephrin receptor activity","MF",1
"GO:0005005",0.528407946044366,0.999999999999997,1,1,"transmembrane-ephrin receptor activity","MF",1
"GO:0008046",0.528407946044366,0.999999999999997,1,1,"axon guidance receptor activity","MF",1
"GO:0008569",0.528407946044414,1.00000000000002,1,1,"minus-end-directed microtubule motor activity","MF",1
