"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","p_adj"
"GO:1990050",1,1,1,1,"phosphatidic acid transfer activity","MF",1
"GO:1990226",1,1,2,2,"histone methyltransferase binding","MF",1
"GO:1990247",1,1,1,1,"N6-methyladenosine-containing RNA binding","MF",1
"GO:1990254",1,1,2,2,"keratin filament binding","MF",1
"GO:1990269",1,1,1,1,"RNA polymerase II C-terminal domain phosphoserine binding","MF",1
"GO:1990275",1,1,1,1,"preribosome binding","MF",1
"GO:1990380",1,1,1,1,"K48-linked deubiquitinase activity","MF",1
"GO:1990404",1,1,1,1,"NAD+-protein ADP-ribosyltransferase activity","MF",1
"GO:1990518",1,1,1,1,"single-stranded 3'-5' DNA helicase activity","MF",1
"GO:1990599",1,1,1,1,"3' overhang single-stranded DNA endodeoxyribonuclease activity","MF",1
"GO:1990756",1,1,5,5,"ubiquitin ligase-substrate adaptor activity","MF",1
"GO:1990763",1,1,1,1,"arrestin family protein binding","MF",1
"GO:1990782",1,1,4,4,"protein tyrosine kinase binding","MF",1
"GO:1990825",1,1,1,1,"sequence-specific mRNA binding","MF",1
"GO:1990837",1,1,76,76,"sequence-specific double-stranded DNA binding","MF",1
"GO:1990841",1,1,5,5,"promoter-specific chromatin binding","MF",1
"GO:1990984",1,1,1,1,"tRNA demethylase activity","MF",1
"GO:2001069",1,1,1,1,"glycogen binding","MF",1
"Other",1,1,30,30,NA,NA,1
